app_id,category,publisher_tier
app_00158,utility,tier_2
app_00159,news,tier_1
app_00160,utility,tier_1
app_00161,finance,tier_2
app_00162,finance,tier_2
app_00163,social,tier_3
app_00164,social,tier_2
app_00165,utility,tier_3
app_00166,social,tier_1
app_00167,utility,tier_2
app_00168,gaming,tier_2
app_00169,gaming,tier_2
app_00170,entertainment,tier_2
app_00171,social,tier_2
app_00172,gaming,tier_3
app_00173,finance,tier_1
app_00174,social,tier_2
app_00175,gaming,tier_2
app_00176,social,tier_1
app_00177,gaming,tier_2
app_00178,news,tier_3
app_00179,ecommerce,tier_2
app_00180,news,tier_2
app_00181,social,tier_2
app_00182,ecommerce,tier_3
app_00183,entertainment,tier_1
app_00184,gaming,tier_2
app_00185,entertainment,tier_1
app_00186,gaming,tier_1
app_00187,gaming,tier_2
app_00188,gaming,tier_2
app_00189,social,tier_2
app_00190,social,tier_3
app_00191,news,tier_2
app_00192,finance,tier_2
app_00193,news,tier_3
app_00194,utility,tier_2
app_00195,finance,tier_2
app_00196,entertainment,tier_1
app_00197,gaming,tier_3
app_00198,gaming,tier_3
app_00199,utility,tier_3
app_00200,news,tier_2
app_00201,entertainment,tier_3
app_00202,ecommerce,tier_1
app_00203,gaming,tier_1
app_00204,utility,tier_2
app_00205,ecommerce,tier_3
app_00206,entertainment,tier_3
app_00207,ecommerce,tier_2
app_00208,news,tier_1
app_00209,entertainment,tier_2
app_00210,entertainment,tier_2
app_00211,gaming,tier_2
app_00212,news,tier_2
app_00213,finance,tier_1
app_00214,entertainment,tier_2
app_00215,gaming,tier_3
app_00216,news,tier_2
app_00217,entertainment,tier_3
app_00218,gaming,tier_2
app_00219,entertainment,tier_3
app_00220,gaming,tier_2
app_00221,utility,tier_3
app_00222,entertainment,tier_3
app_00223,ecommerce,tier_3
app_00224,gaming,tier_2
app_00225,gaming,tier_2
app_00226,utility,tier_2
app_00227,entertainment,tier_1
app_00228,ecommerce,tier_2
app_00229,gaming,tier_2
app_00230,gaming,tier_3
app_00231,utility,tier_3
app_00232,gaming,tier_1
app_00233,entertainment,tier_3
app_00234,social,tier_3
app_00235,social,tier_2
app_00236,gaming,tier_3
app_00237,ecommerce,tier_2
app_00238,gaming,tier_3
app_00239,social,tier_2
app_00240,entertainment,tier_2
app_00241,finance,tier_2
app_00242,utility,tier_1
app_00243,entertainment,tier_2
app_00244,utility,tier_3
app_00245,social,tier_2
app_00246,gaming,tier_3
app_00247,gaming,tier_1
app_00248,gaming,tier_3
app_00249,social,tier_1
app_00250,entertainment,tier_1
app_00251,social,tier_1
app_00252,entertainment,tier_2
app_00253,entertainment,tier_2
app_00254,social,tier_2
app_00255,utility,tier_1
app_00256,entertainment,tier_3
app_00257,gaming,tier_2
app_00258,entertainment,tier_3
app_00259,news,tier_3
app_00260,news,tier_3
app_00261,ecommerce,tier_2
app_00262,entertainment,tier_1
app_00263,gaming,tier_1
app_00264,finance,tier_3
app_00265,news,tier_2
app_00266,gaming,tier_3
app_00267,gaming,tier_2
app_00268,entertainment,tier_2
app_00269,news,tier_1
app_00270,finance,tier_3
app_00271,gaming,tier_3
app_00272,ecommerce,tier_3
app_00273,finance,tier_2
app_00274,social,tier_1
app_00275,ecommerce,tier_1
app_00276,gaming,tier_1
app_00277,entertainment,tier_1
app_00278,social,tier_2
app_00279,social,tier_2
app_00280,social,tier_3
app_00281,ecommerce,tier_2
app_00282,news,tier_2
app_00283,ecommerce,tier_1
app_00284,social,tier_1
app_00285,social,tier_3
app_00286,social,tier_2
app_00287,social,tier_2
app_00288,ecommerce,tier_3
app_00289,utility,tier_3
app_00290,gaming,tier_3
app_00291,gaming,tier_1
app_00292,gaming,tier_3
app_00293,gaming,tier_2
app_00294,entertainment,tier_2
app_00295,ecommerce,tier_2
app_00296,social,tier_1
app_00297,entertainment,tier_2
app_00298,utility,tier_3
app_00299,utility,tier_2
app_00300,gaming,tier_2
app_00301,social,tier_3
app_00302,finance,tier_2
app_00303,ecommerce,tier_3
app_00304,utility,tier_2
app_00305,utility,tier_2
app_00306,entertainment,tier_2
app_00307,entertainment,tier_3
app_00308,ecommerce,tier_2
app_00309,ecommerce,tier_3
app_00310,news,tier_2
app_00311,gaming,tier_2
app_00312,finance,tier_2
app_00313,social,tier_2
app_00314,gaming,tier_1
app_00315,news,tier_1
app_00316,entertainment,tier_1
app_00317,news,tier_3
app_00318,ecommerce,tier_3
app_00319,gaming,tier_2
app_00320,utility,tier_2
app_00321,ecommerce,tier_2
app_00322,social,tier_2
app_00323,news,tier_2
app_00324,utility,tier_3
app_00325,entertainment,tier_3
app_00326,ecommerce,tier_3
app_00327,ecommerce,tier_1
app_00328,utility,tier_3
app_00329,entertainment,tier_1
app_00330,news,tier_3
app_00331,entertainment,tier_3
app_00332,entertainment,tier_3
app_00333,gaming,tier_2
app_00334,entertainment,tier_1
app_00335,entertainment,tier_2
app_00336,gaming,tier_2
app_00337,gaming,tier_1
app_00338,entertainment,tier_2
app_00339,news,tier_1
app_00340,finance,tier_1
app_00341,news,tier_2
app_00342,social,tier_3
app_00343,gaming,tier_1
app_00344,gaming,tier_2
app_00345,social,tier_3
app_00346,entertainment,tier_2
app_00347,gaming,tier_2
app_00348,utility,tier_3
app_00349,gaming,tier_1
app_00350,news,tier_2
app_00351,ecommerce,tier_2
app_00352,social,tier_1
app_00353,news,tier_2
app_00354,ecommerce,tier_3
app_00355,ecommerce,tier_1
app_00356,gaming,tier_3
app_00357,ecommerce,tier_2
app_00358,utility,tier_1
app_00359,gaming,tier_3
app_00360,social,tier_2
app_00361,utility,tier_2
app_00362,gaming,tier_1
app_00363,gaming,tier_2
app_00364,utility,tier_2
app_00365,ecommerce,tier_3
app_00366,social,tier_1
app_00367,finance,tier_2
app_00368,utility,tier_3
app_00369,news,tier_3
app_00370,utility,tier_3
app_00371,news,tier_2
app_00372,news,tier_2
app_00373,social,tier_2
app_00374,news,tier_3
app_00375,gaming,tier_2
app_00376,ecommerce,tier_2
app_00377,utility,tier_3
app_00378,gaming,tier_1
app_00379,social,tier_3
app_00380,gaming,tier_2
app_00381,gaming,tier_2
app_00382,social,tier_2
app_00383,entertainment,tier_2
app_00384,ecommerce,tier_3
app_00385,utility,tier_2
app_00386,news,tier_2
app_00387,gaming,tier_2
app_00388,ecommerce,tier_2
app_00389,gaming,tier_2
app_00390,ecommerce,tier_3
app_00391,social,tier_2
app_00392,finance,tier_1
app_00393,social,tier_3
app_00394,social,tier_1
app_00395,utility,tier_2
app_00396,social,tier_2
app_00397,utility,tier_2
app_00398,gaming,tier_1
app_00399,finance,tier_2
app_00400,utility,tier_2
app_00401,entertainment,tier_3
app_00402,utility,tier_3
app_00403,utility,tier_1
app_00404,utility,tier_1
app_00405,gaming,tier_1
app_00406,gaming,tier_3
app_00407,entertainment,tier_3
app_00408,finance,tier_2
app_00409,entertainment,tier_3
app_00410,entertainment,tier_2
app_00411,social,tier_3
app_00412,news,tier_2
app_00413,utility,tier_2
app_00414,utility,tier_2
app_00415,gaming,tier_2
app_00416,social,tier_1
app_00417,gaming,tier_1
app_00418,social,tier_2
app_00419,gaming,tier_3
app_00420,gaming,tier_3
app_00421,ecommerce,tier_2
app_00422,social,tier_2
app_00423,social,tier_2
app_00424,news,tier_1
app_00425,entertainment,tier_1
app_00426,gaming,tier_2
app_00427,gaming,tier_2
app_00428,gaming,tier_3
app_00429,finance,tier_2
app_00430,entertainment,tier_3
app_00431,entertainment,tier_3
app_00432,entertainment,tier_1
app_00433,ecommerce,tier_1
app_00434,finance,tier_2
app_00435,social,tier_3
app_00436,gaming,tier_3
app_00437,entertainment,tier_2
app_00438,ecommerce,tier_2
app_00439,entertainment,tier_2
app_00440,social,tier_3
app_00441,entertainment,tier_1
app_00442,ecommerce,tier_2
app_00443,entertainment,tier_2
app_00444,finance,tier_2
app_00445,news,tier_3
app_00446,entertainment,tier_2
app_00447,gaming,tier_1
app_00448,entertainment,tier_2
app_00449,gaming,tier_2
app_00450,gaming,tier_2
app_00451,utility,tier_2
app_00452,utility,tier_2
app_00453,entertainment,tier_2
app_00454,social,tier_1
app_00455,social,tier_3
app_00456,ecommerce,tier_2
app_00457,gaming,tier_3
app_00458,news,tier_3
app_00459,entertainment,tier_3
app_00460,finance,tier_3
app_00461,ecommerce,tier_3
app_00462,social,tier_2
app_00463,news,tier_2
app_00464,gaming,tier_2
app_00465,gaming,tier_1
app_00466,ecommerce,tier_2
app_00467,news,tier_3
app_00468,social,tier_2
app_00469,ecommerce,tier_2
app_00470,utility,tier_3
app_00471,gaming,tier_1
app_00472,entertainment,tier_3
app_00473,gaming,tier_2
app_00474,social,tier_2
app_00475,social,tier_1
app_00476,entertainment,tier_1
app_00477,utility,tier_3
app_00478,gaming,tier_1
app_00479,social,tier_2
app_00480,gaming,tier_3
app_00481,gaming,tier_2
app_00482,entertainment,tier_2
app_00483,social,tier_2
app_00484,utility,tier_2
app_00485,entertainment,tier_2
app_00486,social,tier_3
app_00487,entertainment,tier_3
app_00488,social,tier_2
app_00489,utility,tier_2
app_00490,gaming,tier_2
app_00491,news,tier_2
app_00492,gaming,tier_3
app_00493,entertainment,tier_2
app_00494,entertainment,tier_1
app_00495,gaming,tier_2
app_00496,ecommerce,tier_1
app_00497,entertainment,tier_3
app_00498,ecommerce,tier_1
app_00499,social,tier_3
app_00500,entertainment,tier_1
app_00501,gaming,tier_2
app_00502,news,tier_1
app_00503,gaming,tier_3
app_00504,news,tier_3
app_00505,news,tier_1
app_00506,entertainment,tier_2
app_00507,utility,tier_2
app_00508,finance,tier_1
app_00509,ecommerce,tier_1
app_00510,gaming,tier_2
app_00511,gaming,tier_2
app_00512,social,tier_1
app_00513,social,tier_2
app_00514,news,tier_1
app_00515,utility,tier_2
app_00516,news,tier_1
app_00517,finance,tier_3
app_00518,ecommerce,tier_3
app_00519,entertainment,tier_2
app_00520,gaming,tier_2
app_00521,utility,tier_3
app_00522,ecommerce,tier_2
app_00523,gaming,tier_2
app_00524,gaming,tier_2
app_00525,entertainment,tier_1
app_00526,social,tier_1
app_00527,entertainment,tier_2
app_00528,ecommerce,tier_2
app_00529,social,tier_1
app_00530,social,tier_2
app_00531,gaming,tier_2
app_00532,entertainment,tier_3
app_00533,social,tier_3
app_00534,gaming,tier_2
app_00535,social,tier_1
app_00536,gaming,tier_2
app_00537,ecommerce,tier_3
app_00538,entertainment,tier_1
app_00539,gaming,tier_2
app_00540,finance,tier_2
app_00541,utility,tier_3
app_00542,entertainment,tier_3
app_00543,ecommerce,tier_3
app_00544,utility,tier_2
app_00545,gaming,tier_2
app_00546,ecommerce,tier_1
app_00547,news,tier_2
app_00548,gaming,tier_3
app_00549,gaming,tier_1
app_00550,ecommerce,tier_1
app_00551,social,tier_2
app_00552,utility,tier_3
app_00553,ecommerce,tier_3
app_00554,utility,tier_2
app_00555,entertainment,tier_2
app_00556,finance,tier_3
app_00557,gaming,tier_2
app_00558,ecommerce,tier_1
app_00559,social,tier_1
app_00560,entertainment,tier_2
app_00561,entertainment,tier_2
app_00562,news,tier_1
app_00563,gaming,tier_3
app_00564,entertainment,tier_2
app_00565,ecommerce,tier_3
app_00566,gaming,tier_1
app_00567,gaming,tier_2
app_00568,utility,tier_1
app_00569,social,tier_2
app_00570,social,tier_2
app_00571,social,tier_2
app_00572,finance,tier_1
app_00573,news,tier_3
app_00574,finance,tier_3
app_00575,ecommerce,tier_3
app_00576,utility,tier_1
app_00577,gaming,tier_2
app_00578,gaming,tier_2
app_00579,utility,tier_3
app_00580,ecommerce,tier_2
app_00581,ecommerce,tier_2
app_00582,entertainment,tier_2
app_00583,social,tier_3
app_00584,entertainment,tier_2
app_00585,finance,tier_2
app_00586,utility,tier_2
app_00587,social,tier_2
app_00588,entertainment,tier_1
app_00589,news,tier_2
app_00590,entertainment,tier_3
app_00591,social,tier_1
app_00592,news,tier_2
app_00593,news,tier_2
app_00594,entertainment,tier_3
app_00595,gaming,tier_2
app_00596,news,tier_3
app_00597,utility,tier_2
app_00598,gaming,tier_1
app_00599,news,tier_2
app_00600,social,tier_3
app_00601,entertainment,tier_2
app_00602,news,tier_2
app_00603,gaming,tier_3
app_00604,social,tier_3
app_00605,entertainment,tier_1
app_00606,ecommerce,tier_2
app_00607,social,tier_3
app_00608,entertainment,tier_2
app_00609,social,tier_3
app_00610,social,tier_2
app_00611,social,tier_1
app_00612,entertainment,tier_1
app_00613,gaming,tier_2
app_00614,social,tier_2
app_00615,ecommerce,tier_2
app_00616,social,tier_2
app_00617,utility,tier_3
app_00618,social,tier_2
app_00619,ecommerce,tier_2
app_00620,utility,tier_2
app_00621,ecommerce,tier_1
app_00622,finance,tier_1
app_00623,ecommerce,tier_1
app_00624,utility,tier_3
app_00625,gaming,tier_2
app_00626,finance,tier_1
app_00627,utility,tier_3
app_00628,gaming,tier_3
app_00629,entertainment,tier_2
app_00630,news,tier_3
app_00631,ecommerce,tier_2
app_00632,gaming,tier_3
app_00633,news,tier_3
app_00634,entertainment,tier_2
app_00635,gaming,tier_1
app_00636,entertainment,tier_2
app_00637,ecommerce,tier_1
app_00638,utility,tier_2
app_00639,finance,tier_3
app_00640,social,tier_2
app_00641,gaming,tier_2
app_00642,news,tier_3
app_00643,news,tier_1
app_00644,gaming,tier_3
app_00645,news,tier_2
app_00646,entertainment,tier_2
app_00647,entertainment,tier_3
app_00648,social,tier_3
app_00649,news,tier_1
app_00650,social,tier_2
app_00651,gaming,tier_2
app_00652,utility,tier_2
app_00653,gaming,tier_2
app_00654,utility,tier_1
app_00655,social,tier_3
app_00656,ecommerce,tier_1
app_00657,news,tier_2
app_00658,gaming,tier_1
app_00659,social,tier_2
app_00660,news,tier_2
app_00661,utility,tier_3
app_00662,gaming,tier_1
app_00663,utility,tier_2
app_00664,social,tier_3
app_00665,ecommerce,tier_2
app_00666,gaming,tier_1
app_00667,social,tier_2
app_00668,utility,tier_2
app_00669,entertainment,tier_2
app_00670,ecommerce,tier_1
app_00671,gaming,tier_2
app_00672,gaming,tier_2
app_00673,gaming,tier_2
app_00674,ecommerce,tier_2
app_00675,utility,tier_2
app_00676,news,tier_2
app_00677,social,tier_1
app_00678,entertainment,tier_2
app_00679,gaming,tier_2
app_00680,ecommerce,tier_1
app_00681,entertainment,tier_3
app_00682,finance,tier_1
app_00683,entertainment,tier_3
app_00684,social,tier_3
app_00685,finance,tier_1
app_00686,ecommerce,tier_2
app_00687,gaming,tier_3
app_00688,news,tier_2
app_00689,gaming,tier_1
app_00690,social,tier_3
app_00691,social,tier_2
app_00692,gaming,tier_2
app_00693,gaming,tier_1
app_00694,news,tier_1
app_00695,news,tier_3
app_00696,news,tier_3
app_00697,gaming,tier_2
app_00698,ecommerce,tier_1
app_00699,gaming,tier_2
app_00700,gaming,tier_2
app_00701,ecommerce,tier_3
app_00702,ecommerce,tier_3
app_00703,social,tier_1
app_00704,ecommerce,tier_1
app_00705,social,tier_3
app_00706,entertainment,tier_3
app_00707,gaming,tier_1
app_00708,news,tier_3
app_00709,social,tier_2
app_00710,entertainment,tier_2
app_00711,finance,tier_2
app_00712,social,tier_3
app_00713,finance,tier_2
app_00714,finance,tier_3
app_00715,social,tier_1
app_00716,finance,tier_3
app_00717,entertainment,tier_3
app_00718,news,tier_3
app_00719,ecommerce,tier_1
app_00720,gaming,tier_2
app_00721,ecommerce,tier_1
app_00722,social,tier_2
app_00723,gaming,tier_1
app_00724,social,tier_3
app_00725,gaming,tier_2
app_00726,entertainment,tier_2
app_00727,social,tier_2
app_00728,finance,tier_3
app_00729,ecommerce,tier_2
app_00730,utility,tier_2
app_00731,finance,tier_2
app_00732,utility,tier_3
app_00733,finance,tier_2
app_00734,gaming,tier_3
app_00735,ecommerce,tier_1
app_00736,gaming,tier_2
app_00737,news,tier_2
app_00738,news,tier_1
app_00739,utility,tier_3
app_00740,social,tier_3
app_00741,entertainment,tier_1
app_00742,ecommerce,tier_3
app_00743,news,tier_2
app_00744,social,tier_3
app_00745,social,tier_2
app_00746,entertainment,tier_1
app_00747,news,tier_3
app_00748,social,tier_1
app_00749,entertainment,tier_2
app_00750,social,tier_1
app_00751,social,tier_3
app_00752,social,tier_2
app_00753,utility,tier_2
app_00754,entertainment,tier_1
app_00755,entertainment,tier_2
app_00756,social,tier_1
app_00757,finance,tier_1
app_00758,utility,tier_1
app_00759,gaming,tier_2
app_00760,utility,tier_2
app_00761,entertainment,tier_3
app_00762,gaming,tier_3
app_00763,utility,tier_2
app_00764,ecommerce,tier_2
app_00765,entertainment,tier_1
app_00766,entertainment,tier_3
app_00767,gaming,tier_2
app_00768,gaming,tier_2
app_00769,social,tier_2
app_00770,ecommerce,tier_2
app_00771,ecommerce,tier_2
app_00772,entertainment,tier_2
app_00773,ecommerce,tier_3
app_00774,news,tier_2
app_00775,gaming,tier_2
app_00776,ecommerce,tier_3
app_00777,ecommerce,tier_2
app_00778,social,tier_2
app_00779,gaming,tier_2
app_00780,finance,tier_2
app_00781,social,tier_1
app_00782,news,tier_3
app_00783,social,tier_1
app_00784,news,tier_1
app_00785,gaming,tier_2
app_00786,gaming,tier_3
app_00787,utility,tier_3
app_00788,finance,tier_1
app_00789,entertainment,tier_1
app_00790,gaming,tier_1
app_00791,entertainment,tier_1
app_00792,gaming,tier_1
app_00793,gaming,tier_1
app_00794,utility,tier_2
app_00795,social,tier_2
app_00796,ecommerce,tier_3
app_00797,utility,tier_2
app_00798,news,tier_2
app_00799,social,tier_3
app_00800,social,tier_1
app_00801,gaming,tier_3
app_00802,ecommerce,tier_1
app_00803,utility,tier_2
app_00804,utility,tier_2
app_00805,entertainment,tier_1
app_00806,utility,tier_2
app_00807,utility,tier_3
app_00808,finance,tier_2
app_00809,utility,tier_1
app_00810,entertainment,tier_1
app_00811,news,tier_3
app_00812,entertainment,tier_1
app_00813,social,tier_2
app_00814,finance,tier_2
app_00815,gaming,tier_2
app_00816,social,tier_2
app_00817,finance,tier_1
app_00818,gaming,tier_1
app_00819,gaming,tier_1
app_00820,ecommerce,tier_3
app_00821,social,tier_2
app_00822,gaming,tier_2
app_00823,news,tier_3
app_00824,social,tier_3
app_00825,gaming,tier_2
app_00826,news,tier_1
app_00827,utility,tier_3
app_00828,finance,tier_2
app_00829,ecommerce,tier_3
app_00830,gaming,tier_3
app_00831,entertainment,tier_1
app_00832,entertainment,tier_1
app_00833,social,tier_3
app_00834,gaming,tier_3
app_00835,social,tier_3
app_00836,gaming,tier_2
app_00837,gaming,tier_2
app_00838,finance,tier_1
app_00839,finance,tier_1
app_00840,gaming,tier_1
app_00841,entertainment,tier_1
app_00842,ecommerce,tier_1
app_00843,social,tier_1
app_00844,entertainment,tier_3
app_00845,ecommerce,tier_2
app_00846,utility,tier_2
app_00847,news,tier_3
app_00848,news,tier_2
app_00849,gaming,tier_2
app_00850,entertainment,tier_1
app_00851,social,tier_2
app_00852,entertainment,tier_3
app_00853,gaming,tier_1
app_00854,entertainment,tier_2
app_00855,gaming,tier_2
app_00856,social,tier_3
app_00857,ecommerce,tier_2
app_00858,gaming,tier_3
app_00859,social,tier_2
app_00860,social,tier_3
app_00861,gaming,tier_3
app_00862,gaming,tier_3
app_00863,entertainment,tier_2
app_00864,entertainment,tier_2
app_00865,gaming,tier_2
app_00866,social,tier_2
app_00867,news,tier_3
app_00868,utility,tier_3
app_00869,entertainment,tier_2
app_00870,finance,tier_2
app_00871,gaming,tier_2
app_00872,entertainment,tier_2
app_00873,social,tier_3
app_00874,utility,tier_3
app_00875,utility,tier_3
app_00876,entertainment,tier_3
app_00877,social,tier_2
app_00878,news,tier_2
app_00879,gaming,tier_2
app_00880,gaming,tier_3
app_00881,utility,tier_2
app_00882,ecommerce,tier_2
app_00883,social,tier_2
app_00884,news,tier_3
app_00885,gaming,tier_2
app_00886,social,tier_3
app_00887,news,tier_1
app_00888,ecommerce,tier_2
app_00889,news,tier_1
app_00890,gaming,tier_3
app_00891,finance,tier_1
app_00892,utility,tier_2
app_00893,gaming,tier_2
app_00894,gaming,tier_2
app_00895,utility,tier_2
app_00896,gaming,tier_3
app_00897,utility,tier_1
app_00898,utility,tier_3
app_00899,news,tier_3
app_00900,finance,tier_3
app_00901,gaming,tier_2
app_00902,news,tier_2
app_00903,gaming,tier_2
app_00904,news,tier_1
app_00905,utility,tier_2
app_00906,gaming,tier_3
app_00907,utility,tier_2
app_00908,entertainment,tier_2
app_00909,entertainment,tier_1
app_00910,gaming,tier_3
app_00911,social,tier_3
app_00912,ecommerce,tier_3
app_00913,gaming,tier_2
app_00914,gaming,tier_2
app_00915,gaming,tier_1
app_00916,entertainment,tier_2
app_00917,news,tier_1
app_00918,gaming,tier_2
app_00919,ecommerce,tier_1
app_00920,ecommerce,tier_1
app_00921,gaming,tier_3
app_00922,utility,tier_3
app_00923,entertainment,tier_2
app_00924,gaming,tier_3
app_00925,entertainment,tier_2
app_00926,news,tier_3
app_00927,entertainment,tier_3
app_00928,news,tier_2
app_00929,gaming,tier_2
app_00930,utility,tier_1
app_00931,ecommerce,tier_2
app_00932,ecommerce,tier_2
app_00933,utility,tier_2
app_00934,social,tier_2
app_00935,entertainment,tier_2
app_00936,gaming,tier_3
app_00937,gaming,tier_2
app_00938,news,tier_3
app_00939,news,tier_1
app_00940,social,tier_2
app_00941,entertainment,tier_2
app_00942,ecommerce,tier_2
app_00943,ecommerce,tier_1
app_00944,entertainment,tier_2
app_00945,news,tier_3
app_00946,utility,tier_2
app_00947,gaming,tier_2
app_00948,ecommerce,tier_1
app_00949,utility,tier_3
app_00950,finance,tier_3
app_00951,social,tier_2
app_00952,entertainment,tier_1
app_00953,news,tier_3
app_00954,entertainment,tier_2
app_00955,finance,tier_2
app_00956,social,tier_3
app_00957,gaming,tier_3
app_00958,news,tier_2
app_00959,finance,tier_1
app_00960,finance,tier_2
app_00961,gaming,tier_1
app_00962,gaming,tier_1
app_00963,social,tier_1
app_00964,entertainment,tier_2
app_00965,social,tier_2
app_00966,gaming,tier_3
app_00967,news,tier_2
app_00968,entertainment,tier_3
app_00969,news,tier_2
app_00970,gaming,tier_1
app_00971,news,tier_3
app_00972,ecommerce,tier_2
app_00973,utility,tier_2
app_00974,utility,tier_2
app_00975,gaming,tier_2
app_00976,social,tier_2
app_00977,utility,tier_2
app_00978,news,tier_2
app_00979,gaming,tier_2
app_00980,entertainment,tier_3
app_00981,ecommerce,tier_2
app_00982,entertainment,tier_2
app_00983,utility,tier_2
app_00984,entertainment,tier_2
app_00985,ecommerce,tier_2
app_00986,ecommerce,tier_2
app_00987,social,tier_2
app_00988,social,tier_2
app_00989,social,tier_1
app_00990,entertainment,tier_2
app_00991,finance,tier_2
app_00992,ecommerce,tier_2
app_00993,utility,tier_3
app_00994,gaming,tier_2
app_00995,finance,tier_3
app_00996,gaming,tier_2
app_00997,gaming,tier_3
app_00998,entertainment,tier_3
app_00999,entertainment,tier_1
app_01000,gaming,tier_1
app_01001,ecommerce,tier_1
app_01002,entertainment,tier_2
app_01003,social,tier_2
app_01004,utility,tier_1
app_01005,ecommerce,tier_2
app_01006,finance,tier_3
app_01007,gaming,tier_2
app_01008,utility,tier_2
app_01009,entertainment,tier_3
app_01010,social,tier_2
app_01011,gaming,tier_2
app_01012,gaming,tier_2
app_01013,utility,tier_3
app_01014,utility,tier_2
app_01015,entertainment,tier_1
app_01016,utility,tier_3
app_01017,news,tier_2
app_01018,news,tier_1
app_01019,entertainment,tier_2
app_01020,ecommerce,tier_2
app_01021,gaming,tier_2
app_01022,news,tier_3
app_01023,gaming,tier_1
