"content_id","video_session_id","user_id","event_type","event","event_timestamp","platform","app_version","country","audio_language","subtitle_language","player_version","session_start_epoch"
90000002,"bgonly-01","user-030","VideoPlay","Play",1785693901500,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000003,"pause-01","user-006","VideoPlay","Play",1785693901500,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000002,"plain-02","user-017","VideoHeartbeat","BufferStart",1785693920000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785693840000
90000003,"plain-03","user-008","VideoHeartbeat","buffer-health",1785693920000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000002,"plain-07","user-006","VideoHeartbeat","BufferEnd",1785693920000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000004,"open-02","user-011","VideoHeartbeat","Seek",1785693920000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693600000
90000002,"error-01","user-033","VideoHeartbeat","video-resize",1785693920000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000002,"bgonly-01","user-030","VideoHeartbeat","upshift",1785693940000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000005,"dupstart-02","user-021","VideoHeartbeat","upshift",1785693940000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785693780000
90000001,"gap-01","user-018","VideoHeartbeat","BufferStart",1785693940000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693780000
90000001,"gap-01","user-018","VideoHeartbeat","video-resize",1785693940000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693780000
90000003,"pause-01","user-006","VideoHeartbeat","upshift",1785693940000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000002,"plain-02","user-017","VideoHeartbeat","video-resize",1785693960000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785693840000
90000003,"plain-03","user-008","VideoHeartbeat","Seek",1785693960000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000002,"plain-07","user-006","VideoHeartbeat","BufferStart",1785693960000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000002,"plain-07","user-006","VideoHeartbeat","upshift",1785693960000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000004,"plain-09","user-024","VideoSessionStart","VideoSessionStart",1785693960000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785693960000
90000004,"open-02","user-011","VideoHeartbeat","BufferEnd",1785693960000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693600000
90000004,"open-02","user-011","VideoHeartbeat","Seek",1785693960000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693600000
90000001,"open-04","user-021","VideoSessionStart","VideoSessionStart",1785693960000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693960000
90000002,"error-01","user-033","VideoHeartbeat","BufferEnd",1785693960000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000004,"plain-09","user-024","VideoPlay","Play",1785693961500,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785693960000
90000001,"open-04","user-021","VideoPlay","Play",1785693961500,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693960000
90000002,"bgonly-01","user-030","VideoHeartbeat","video-resize",1785693980000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000002,"bgonly-01","user-030","VideoHeartbeat","video-resize",1785693980000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000005,"dupstart-02","user-021","VideoHeartbeat","BufferEnd",1785693980000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785693780000
90000001,"gap-01","user-018","VideoHeartbeat","network-activity",1785693980000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693780000
90000003,"pause-01","user-006","VideoHeartbeat","Seek",1785693980000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000002,"plain-02","user-017","VideoHeartbeat","buffer-health",1785694000000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785693840000
90000003,"plain-03","user-008","VideoHeartbeat","BufferStart",1785694000000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000002,"plain-07","user-006","VideoHeartbeat","upshift",1785694000000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000004,"plain-09","user-024","VideoHeartbeat","network-activity",1785694000000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785693960000
90000004,"open-02","user-011","VideoHeartbeat","buffer-health",1785694000000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693600000
90000001,"open-04","user-021","VideoHeartbeat","BufferStart",1785694000000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693960000
90000002,"error-01","user-033","VideoHeartbeat","Seek",1785694000000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000002,"error-01","user-033","VideoError","VideoError",1785694006000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000001,"plain-01","user-036","VideoSessionStart","VideoSessionStart",1785694020000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000003,"plain-08","user-034","VideoSessionStart","VideoSessionStart",1785694020000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694020000
90000002,"bgonly-01","user-030","VideoHeartbeat","upshift",1785694020000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000002,"bgonly-01","user-030","VideoHeartbeat","Seek",1785694020000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000004,"dupstart-01","user-011","VideoSessionStart","VideoSessionStart",1785694020000,"ANDROID_PHONE","4.1.0","singapore","hin","OFF","2.0.1",1785694020000
90000004,"dupstart-01","user-011","VideoSessionStart","VideoSessionStart",1785694020000,"ANDROID_PHONE","4.1.0","singapore","hin","OFF","2.0.1",1785694020000
90000005,"dupstart-02","user-021","VideoHeartbeat","buffer-health",1785694020000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785693780000
90000005,"dupstart-02","user-021","VideoHeartbeat","network-activity",1785694020000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785693780000
90000001,"gap-01","user-018","VideoHeartbeat","BufferStart",1785694020000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693780000
90000003,"pause-01","user-006","VideoHeartbeat","BufferEnd",1785694020000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000001,"plain-01","user-036","VideoPlay","Play",1785694021500,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000003,"plain-08","user-034","VideoPlay","Play",1785694021500,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694020000
90000004,"dupstart-01","user-011","VideoPlay","Play",1785694021500,"ANDROID_PHONE","4.1.0","singapore","hin","OFF","2.0.1",1785694020000
90000002,"plain-02","user-017","VideoHeartbeat","network-activity",1785694040000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785693840000
90000002,"plain-07","user-006","VideoHeartbeat","Seek",1785694040000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000004,"plain-09","user-024","VideoHeartbeat","buffer-health",1785694040000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785693960000
90000004,"open-02","user-011","VideoHeartbeat","network-activity",1785694040000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693600000
90000004,"open-02","user-011","VideoHeartbeat","video-resize",1785694040000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693600000
90000001,"open-04","user-021","VideoHeartbeat","buffer-health",1785694040000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693960000
90000001,"plain-01","user-036","VideoHeartbeat","buffer-health",1785694060000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000001,"plain-01","user-036","VideoHeartbeat","upshift",1785694060000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000003,"plain-08","user-034","VideoHeartbeat","buffer-health",1785694060000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694020000
90000002,"bgonly-01","user-030","VideoHeartbeat","BufferEnd",1785694060000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000004,"dupstart-01","user-011","VideoHeartbeat","BufferStart",1785694060000,"ANDROID_PHONE","4.1.0","singapore","hin","OFF","2.0.1",1785694020000
90000003,"pause-01","user-006","VideoHeartbeat","network-activity",1785694060000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000002,"plain-02","user-017","VideoHeartbeat","BufferStart",1785694080000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785693840000
90000003,"plain-03","user-008","VideoHeartbeat","buffer-health",1785694080000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000002,"plain-07","user-006","VideoHeartbeat","Seek",1785694080000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000004,"plain-09","user-024","VideoHeartbeat","upshift",1785694080000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785693960000
90000005,"plain-10","user-004","VideoSessionStart","VideoSessionStart",1785694080000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694080000
90000004,"open-02","user-011","VideoHeartbeat","Seek",1785694080000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693600000
90000005,"plain-10","user-004","VideoPlay","Play",1785694081500,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694080000
90000001,"plain-01","user-036","VideoHeartbeat","Seek",1785694100000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000003,"plain-08","user-034","VideoHeartbeat","buffer-health",1785694100000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694020000
90000002,"bgonly-01","user-030","VideoHeartbeat","video-resize",1785694100000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000004,"dupstart-01","user-011","VideoHeartbeat","BufferStart",1785694100000,"ANDROID_PHONE","4.1.0","singapore","hin","OFF","2.0.1",1785694020000
90000005,"dupstart-02","user-021","VideoHeartbeat","network-activity",1785694100000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785693780000
90000003,"pause-01","user-006","VideoHeartbeat","upshift",1785694100000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000003,"pause-01","user-006","VideoHeartbeat","network-activity",1785694100000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000002,"plain-02","user-017","VideoHeartbeat","buffer-health",1785694120000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785693840000
90000002,"plain-07","user-006","VideoHeartbeat","video-resize",1785694120000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000002,"plain-07","user-006","VideoHeartbeat","upshift",1785694120000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000004,"plain-09","user-024","VideoHeartbeat","network-activity",1785694120000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785693960000
90000005,"plain-10","user-004","VideoHeartbeat","network-activity",1785694120000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694080000
90000004,"open-02","user-011","VideoHeartbeat","BufferEnd",1785694120000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693600000
90000001,"open-04","user-021","VideoHeartbeat","upshift",1785694120000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693960000
90000003,"pause-01","user-006","VideoHeartbeat","pause",1785694120000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000001,"plain-01","user-036","VideoHeartbeat","BufferStart",1785694140000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000001,"plain-01","user-036","VideoHeartbeat","upshift",1785694140000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000003,"plain-08","user-034","VideoHeartbeat","network-activity",1785694140000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694020000
90000002,"bgonly-01","user-030","VideoHeartbeat","video-resize",1785694140000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000003,"bgonly-02","user-034","VideoSessionStart","VideoSessionStart",1785694140000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694140000
90000004,"dupstart-01","user-011","VideoHeartbeat","buffer-health",1785694140000,"ANDROID_PHONE","4.1.0","singapore","hin","OFF","2.0.1",1785694020000
90000003,"bgonly-02","user-034","VideoPlay","Play",1785694141500,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694140000
90000002,"plain-02","user-017","VideoHeartbeat","network-activity",1785694160000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785693840000
90000004,"plain-09","user-024","VideoHeartbeat","BufferStart",1785694160000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785693960000
90000005,"plain-10","user-004","VideoHeartbeat","upshift",1785694160000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694080000
90000004,"open-02","user-011","VideoHeartbeat","BufferEnd",1785694160000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693600000
90000001,"open-04","user-021","VideoHeartbeat","network-activity",1785694160000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693960000
90000001,"plain-01","user-036","VideoHeartbeat","upshift",1785694180000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000001,"plain-01","user-036","VideoHeartbeat","network-activity",1785694180000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000003,"plain-08","user-034","VideoHeartbeat","Seek",1785694180000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694020000
90000003,"plain-08","user-034","VideoHeartbeat","BufferEnd",1785694180000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694020000
90000002,"bgonly-01","user-030","VideoHeartbeat","buffer-health",1785694180000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000003,"bgonly-02","user-034","VideoHeartbeat","video-resize",1785694180000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694140000
90000004,"dupstart-01","user-011","VideoHeartbeat","video-resize",1785694180000,"ANDROID_PHONE","4.1.0","singapore","hin","OFF","2.0.1",1785694020000
90000005,"dupstart-02","user-021","VideoHeartbeat","buffer-health",1785694180000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785693780000
90000005,"dupstart-02","user-021","VideoHeartbeat","buffer-health",1785694180000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785693780000
90000003,"pause-01","user-006","VideoHeartbeat","resume",1785694180000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000002,"plain-02","user-017","VideoHeartbeat","Seek",1785694200000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785693840000
90000003,"plain-03","user-008","VideoHeartbeat","upshift",1785694200000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000002,"plain-07","user-006","VideoHeartbeat","BufferStart",1785694200000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000004,"plain-09","user-024","VideoHeartbeat","upshift",1785694200000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785693960000
90000004,"plain-09","user-024","VideoHeartbeat","upshift",1785694200000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785693960000
90000005,"plain-10","user-004","VideoHeartbeat","BufferStart",1785694200000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694080000
90000004,"open-02","user-011","VideoHeartbeat","Seek",1785694200000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693600000
90000004,"open-02","user-011","VideoHeartbeat","BufferStart",1785694200000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693600000
90000001,"open-04","user-021","VideoHeartbeat","video-resize",1785694200000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693960000
90000001,"open-04","user-021","VideoHeartbeat","upshift",1785694200000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693960000
90000001,"plain-01","user-036","VideoHeartbeat","buffer-health",1785694220000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000003,"plain-08","user-034","VideoHeartbeat","video-resize",1785694220000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694020000
90000002,"bgonly-01","user-030","AppBackgrounded","AppBackgrounded",1785694220000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000003,"bgonly-02","user-034","VideoHeartbeat","Seek",1785694220000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694140000
90000003,"bgonly-02","user-034","VideoHeartbeat","BufferStart",1785694220000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694140000
90000004,"dupstart-01","user-011","VideoHeartbeat","video-resize",1785694220000,"ANDROID_PHONE","4.1.0","singapore","hin","OFF","2.0.1",1785694020000
90000005,"dupstart-02","user-021","VideoHeartbeat","BufferStart",1785694220000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785693780000
90000003,"pause-01","user-006","VideoHeartbeat","buffer-health",1785694220000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000002,"plain-02","user-017","VideoHeartbeat","upshift",1785694240000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785693840000
90000002,"plain-02","user-017","VideoHeartbeat","Seek",1785694240000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785693840000
90000003,"plain-03","user-008","VideoHeartbeat","video-resize",1785694240000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000003,"plain-03","user-008","VideoHeartbeat","Seek",1785694240000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000002,"plain-07","user-006","VideoHeartbeat","upshift",1785694240000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000004,"plain-09","user-024","VideoHeartbeat","network-activity",1785694240000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785693960000
90000005,"plain-10","user-004","VideoHeartbeat","BufferStart",1785694240000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694080000
90000004,"open-02","user-011","VideoHeartbeat","Seek",1785694240000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693600000
90000001,"open-04","user-021","VideoHeartbeat","BufferStart",1785694240000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693960000
90000002,"plain-02","user-017","VideoSessionEnd","VideoSessionEnd",1785694245000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785693840000
90000001,"plain-01","user-036","VideoHeartbeat","network-activity",1785694260000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000001,"plain-01","user-036","VideoHeartbeat","BufferEnd",1785694260000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000003,"plain-08","user-034","VideoHeartbeat","BufferStart",1785694260000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694020000
90000002,"bgonly-01","user-030","VideoHeartbeat","upshift",1785694260000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000003,"bgonly-02","user-034","VideoHeartbeat","network-activity",1785694260000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694140000
90000004,"dupstart-01","user-011","VideoHeartbeat","BufferStart",1785694260000,"ANDROID_PHONE","4.1.0","singapore","hin","OFF","2.0.1",1785694020000
90000005,"dupstart-02","user-021","VideoHeartbeat","network-activity",1785694260000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785693780000
90000005,"dupstart-02","user-021","VideoHeartbeat","buffer-health",1785694260000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785693780000
90000002,"gap-02","user-033","VideoSessionStart","VideoSessionStart",1785694260000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785694260000
90000003,"pause-01","user-006","VideoHeartbeat","upshift",1785694260000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000002,"gap-02","user-033","VideoPlay","Play",1785694261500,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785694260000
90000003,"plain-03","user-008","VideoHeartbeat","Seek",1785694280000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000002,"plain-07","user-006","VideoHeartbeat","upshift",1785694280000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000002,"plain-07","user-006","VideoHeartbeat","buffer-health",1785694280000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000004,"plain-09","user-024","VideoHeartbeat","Seek",1785694280000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785693960000
90000005,"plain-10","user-004","VideoHeartbeat","buffer-health",1785694280000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694080000
90000004,"open-02","user-011","VideoHeartbeat","network-activity",1785694280000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693600000
90000001,"open-04","user-021","VideoHeartbeat","buffer-health",1785694280000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693960000
90000001,"plain-01","user-036","VideoHeartbeat","upshift",1785694300000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000003,"plain-08","user-034","VideoHeartbeat","BufferEnd",1785694300000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694020000
90000002,"bgonly-01","user-030","VideoHeartbeat","video-resize",1785694300000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000003,"bgonly-02","user-034","VideoHeartbeat","Seek",1785694300000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694140000
90000004,"dupstart-01","user-011","VideoHeartbeat","video-resize",1785694300000,"ANDROID_PHONE","4.1.0","singapore","hin","OFF","2.0.1",1785694020000
90000002,"gap-02","user-033","VideoHeartbeat","buffer-health",1785694300000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785694260000
90000003,"pause-01","user-006","VideoHeartbeat","BufferEnd",1785694300000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693900000
90000003,"plain-03","user-008","VideoHeartbeat","video-resize",1785694320000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
