difference	> column	session_insight_facts	first_active_at	DateTime			
difference	> column	session_insight_facts	first_event_at	DateTime64(3)			
difference	> column	session_insight_facts	first_play_at	DateTime64(3)			
difference	> column	session_insight_facts	foreground_return_count	UInt16			
difference	> column	session_insight_facts	heartbeat_count	UInt32			
difference	> column	session_insight_facts	last_active_at	DateTime			
difference	> column	session_insight_facts	last_event_at	DateTime64(3)			
difference	> column	session_insight_facts	pause_count	UInt16			
difference	> column	session_insight_facts	platform	LowCardinality(String)			
difference	> column	session_insight_facts	reached_first_heartbeat	UInt8			
difference	> column	session_insight_facts	reopened_after_end	UInt8			
difference	> column	session_insight_facts	resume_count	UInt16			
difference	> column	session_insight_facts	session_end_at	DateTime64(3)			
difference	> column	session_insight_facts	session_start	DateTime64(3)			
difference	> column	session_insight_facts	timed_out	UInt8			
difference	> column	session_insight_facts	title	String			
difference	> column	session_insight_facts	updated_at	DateTime	DEFAULT	now()	
difference	> column	session_insight_facts	user_id	String			
difference	> column	session_insight_facts	version	UInt64			
difference	> column	session_insight_facts	video_error_count	UInt16			
difference	> column	session_insight_facts	video_session_id	String			
difference	> column	session_insight_facts	video_type	LowCardinality(String)			
difference	> column	session_state_transitions	app_version	LowCardinality(String)			
difference	> column	session_state_transitions	content_id	Int64			
difference	> column	session_state_transitions	country	LowCardinality(String)			
difference	> column	session_state_transitions	from_state	LowCardinality(String)			
difference	> column	session_state_transitions	platform	LowCardinality(String)			
difference	> column	session_state_transitions	playback_instance_no	UInt16			
difference	> column	session_state_transitions	seconds_in_previous_state	UInt32			
difference	> column	session_state_transitions	sign	Int8			
difference	> column	session_state_transitions	to_state	LowCardinality(String)			
difference	> column	session_state_transitions	transition_at	DateTime64(3)			
difference	> column	session_state_transitions	transition_sequence	UInt32			
difference	> column	session_state_transitions	trigger_event	LowCardinality(String)			
difference	> column	session_state_transitions	trigger_event_type	LowCardinality(String)			
difference	> column	session_state_transitions	user_id	String			
difference	> column	session_state_transitions	version	UInt64			
difference	> column	session_state_transitions	video_session_id	String			
difference	> column	session_state_transitions	video_type	LowCardinality(String)			
difference	> column	user_content_transitions	from_category	LowCardinality(String)			
difference	> column	user_content_transitions	from_content_id	Int64			
difference	> column	user_content_transitions	from_platform	LowCardinality(String)			
difference	> column	user_content_transitions	from_session_id	String			
difference	> column	user_content_transitions	from_title	String			
difference	> column	user_content_transitions	from_video_type	LowCardinality(String)			
difference	> column	user_content_transitions	gap_seconds	Int32			
difference	> column	user_content_transitions	overlap_seconds	Int32			
difference	> column	user_content_transitions	to_category	LowCardinality(String)			
difference	> column	user_content_transitions	to_content_id	Int64			
difference	> column	user_content_transitions	to_platform	LowCardinality(String)			
difference	> column	user_content_transitions	to_session_id	String			
difference	> column	user_content_transitions	to_title	String			
difference	> column	user_content_transitions	to_video_type	LowCardinality(String)			
difference	> column	user_content_transitions	transition_at	DateTime64(3)			
difference	> column	user_content_transitions	transition_type	LowCardinality(String)			
difference	> column	user_content_transitions	updated_at	DateTime	DEFAULT	now()	
difference	> column	user_content_transitions	user_id	String			
difference	> column	user_content_transitions	version	UInt64			
difference	> column	user_platform_transitions	content_id	Int64			
difference	> column	user_platform_transitions	from_platform	LowCardinality(String)			
difference	> column	user_platform_transitions	from_session_id	String			
difference	> column	user_platform_transitions	gap_seconds	Int32			
difference	> column	user_platform_transitions	overlap_seconds	Int32			
difference	> column	user_platform_transitions	title	String			
difference	> column	user_platform_transitions	to_platform	LowCardinality(String)			
difference	> column	user_platform_transitions	to_session_id	String			
difference	> column	user_platform_transitions	transition_at	DateTime64(3)			
difference	> column	user_platform_transitions	transition_type	LowCardinality(String)			
difference	> column	user_platform_transitions	updated_at	DateTime	DEFAULT	now()	
difference	> column	user_platform_transitions	user_id	String			
difference	> column	user_platform_transitions	version	UInt64			
difference	> mv_body	late_event_audit_mv	CREATE MATERIALIZED VIEW DB.late_event_audit_mv TO DB.late_event_audit (`event_date` Date, `video_session_id` String, `event_timestamp` DateTime64(3), `arrival_timestamp` DateTime64(3), `lateness_seconds` Int64, `lateness_class` String, `event_type` LowCardinality(String), `event` LowCardinality(String)) AS SELECT toDate(event_timestamp) AS event_date, video_session_id, event_timestamp, arrival_timestamp, dateDiff('second', event_timestamp, arrival_timestamp) AS lateness_seconds, multiIf(lateness_seconds < 0, 'invalid_future_event', lateness_seconds <= 90, 'on_time', lateness_seconds <= 3600, 'late_acceptable', 'late_after_finalization') AS lateness_class, event_type, event FROM DB.raw_events WHERE (arrival_timestamp > toDateTime64(0, 3)) AND ((dateDiff('second', event_timestamp, arrival_timestamp) > 90) OR (dateDiff('second', event_timestamp, arrival_timestamp) < 0))
difference	> table	audience_minute_snapshot	SharedReplacingMergeTree	minute, content_id, platform, country, video_type, app_version	toYYYYMMDD(minute)	minute, content_id, platform, country, video_type, app_version	
difference	> table	concurrency_spike_events	SharedReplacingMergeTree	content_id, window_start		content_id, window_start	
difference	> table	content_entry_cohorts	SharedReplacingMergeTree	video_type, country, platform, app_version, content_id, cohort_minute	toYYYYMMDD(cohort_minute)	video_type, country, platform, app_version	
difference	> table	late_event_audit	SharedMergeTree	lateness_class, event_date, video_session_id, event_timestamp	event_date	lateness_class, event_date, video_session_id, event_timestamp	
difference	> table	late_event_audit_mv	MaterializedView				
difference	> table	playback_health_minute	SharedReplacingMergeTree	minute, content_id, platform, country, app_version, video_type	toYYYYMMDD(minute)	minute, content_id, platform, country, app_version, video_type	
difference	> table	session_insight_facts	SharedReplacingMergeTree	toDate(session_start), country, platform, content_id, session_start, video_session_id	toYYYYMM(session_start)	toDate(session_start), country, platform, content_id	
difference	> table	session_state_transitions	SharedCollapsingMergeTree	video_session_id, playback_instance_no, transition_at, transition_sequence	toYYYYMM(transition_at)	video_session_id, playback_instance_no, transition_at, transition_sequence	
difference	> table	user_content_transitions	SharedReplacingMergeTree	toDate(transition_at), transition_type, from_content_id, to_content_id, transition_at, user_id, to_session_id	toYYYYMM(transition_at)	toDate(transition_at), transition_type, from_content_id, to_content_id	
difference	> table	user_platform_transitions	SharedReplacingMergeTree	toDate(transition_at), transition_type, from_platform, to_platform, content_id, transition_at, user_id, to_session_id	toYYYYMM(transition_at)	toDate(transition_at), transition_type, from_platform, to_platform	
