"content_id","video_session_id","user_id","event_type","event","event_timestamp","platform","app_version","country","audio_language","subtitle_language","player_version","session_start_epoch"
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062209151,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062209151,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062289154,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062289158,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062289158,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062329159,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062329162,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062329162,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062369163,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062369167,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062369167,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062409167,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062409169,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062409169,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062449169,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-bandwidth",1785062449172,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062449173,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062449173,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062480026,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062480026,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062489173,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062489176,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-bandwidth",1785062489176,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062529177,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062529180,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062529180,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062569180,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062569184,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062569184,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062609185,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062609190,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062609190,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062649190,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062649194,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062649194,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062689195,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062689200,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062689200,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062729201,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062729203,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062729203,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062769204,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062769207,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062769207,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","pause",1785062808280,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","video-resize",1785062809208,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","buffer-health",1785062809209,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062809209,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","AppBackgrounded","AppBackgrounded",1785062834776,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","AppForegrounded","AppForegrounded",1785062837977,"JIO_ANDROID_TV","3.9.4","india","hin","UNK","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoSessionEnd","VideoSessionEnd",1785062865015,"JIO_ANDROID_TV","3.9.4","india","hin","OFF","1.8.2",1785062007336
21311522,"94D660E9F4D438A91A80A351320BE2B344B81FAFFE23A5BE677F93A6684F8DAC","7C7D3C62725140B3E15072BBD0166D5EA6C6811F0061AB2F53CA2179DF43858D","VideoHeartbeat","network-activity",1785062864965,"JIO_ANDROID_TV","3.9.4","india","hin","OFF","1.8.2",1785062007336
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoPlay","Play",1785062928982,"JIO_ANDROID_TV","3.11.1","india","hin","OFF","1.8.2",1785062927034
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoSessionStart","VideoSessionStart",1785062927034,"JIO_ANDROID_TV","3.11.1","india","hin","unk","1.8.2",1785062927034
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoHeartbeat","pause",1785062951141,"JIO_ANDROID_TV","3.11.1","india","hin","UNK","1.8.2",1785062927034
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoHeartbeat","resume",1785062958319,"JIO_ANDROID_TV","3.11.1","india","hin","UNK","1.8.2",1785062927034
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoHeartbeat","Seek",1785062960267,"JIO_ANDROID_TV","3.11.1","india","hin","UNK","1.8.2",1785062927034
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoHeartbeat","BufferStart",1785062960270,"JIO_ANDROID_TV","3.11.1","india","hin","UNK","1.8.2",1785062927034
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoHeartbeat","dropped-frames",1785062960294,"JIO_ANDROID_TV","3.11.1","india","hin","UNK","1.8.2",1785062927034
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoHeartbeat","BufferEnd",1785062960592,"JIO_ANDROID_TV","3.11.1","india","hin","UNK","1.8.2",1785062927034
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoHeartbeat","Seek",1785062961636,"JIO_ANDROID_TV","3.11.1","india","hin","UNK","1.8.2",1785062927034
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoHeartbeat","BufferStart",1785062961638,"JIO_ANDROID_TV","3.11.1","india","hin","UNK","1.8.2",1785062927034
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoHeartbeat","BufferEnd",1785062961847,"JIO_ANDROID_TV","3.11.1","india","hin","UNK","1.8.2",1785062927034
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoHeartbeat","video-resize",1785062969141,"JIO_ANDROID_TV","3.11.1","india","hin","UNK","1.8.2",1785062927034
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoHeartbeat","network-bandwidth",1785062969144,"JIO_ANDROID_TV","3.11.1","india","hin","UNK","1.8.2",1785062927034
21182457,"391B5CFEB5B78E32785A5A971E85015EB7693B476F279F5B7CFE148E85BAADF5","2E71CEC81506349C032A10C116490784320E5FFD5C215DC445DD8A0BC4BC900D","VideoHeartbeat","buffer-health",1785062969144,"JIO_ANDROID_TV","3.11.1","india","hin","UNK","1.8.2",1785062927034
